"filename", "language", "TypeScript", "JSON", "SCSS", "HTML", "JavaScript", "Markdown", "XML", "Ignore", "comment", "blank", "total"
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.actions.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.effects.spec.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.effects.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 4, 43
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.facade.spec.ts", "TypeScript", 85, 0, 0, 0, 0, 0, 0, 0, 6, 23, 114
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.facade.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.models.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 3, 1, 7
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.reducer.spec.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.reducer.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.selectors.spec.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 12, 63
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/state/users.selectors.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"/Users/adamspice/projects/spiceydev/libs/users/src/lib/users.module.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"/Users/adamspice/projects/spiceydev/libs/users/src/test-setup.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/adamspice/projects/spiceydev/libs/users/tsconfig.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/adamspice/projects/spiceydev/libs/users/tsconfig.lib.json", "JSON", 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/adamspice/projects/spiceydev/libs/users/tsconfig.spec.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/adamspice/projects/spiceydev/nx.json", "JSON", 0, 57, 0, 0, 0, 0, 0, 0, 0, 1, 58
"/Users/adamspice/projects/spiceydev/package-lock.json", "JSON", 0, 38284, 0, 0, 0, 0, 0, 0, 0, 1, 38285
"/Users/adamspice/projects/spiceydev/package.json", "JSON", 0, 74, 0, 0, 0, 0, 0, 0, 0, 1, 75
"/Users/adamspice/projects/spiceydev/styles/admin.scss", "SCSS", 0, 0, 12, 0, 0, 0, 0, 0, 4, 5, 21
"/Users/adamspice/projects/spiceydev/styles/apps/admin/dashboard.scss", "SCSS", 0, 0, 33, 0, 0, 0, 0, 0, 0, 8, 41
"/Users/adamspice/projects/spiceydev/styles/apps/admin/shell.scss", "SCSS", 0, 0, 56, 0, 0, 0, 0, 0, 0, 12, 68
"/Users/adamspice/projects/spiceydev/styles/apps/shop/pages/home-page.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/adamspice/projects/spiceydev/styles/apps/shop/pages/products-list-page.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/adamspice/projects/spiceydev/styles/apps/shop/shared/footer.scss", "SCSS", 0, 0, 17, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/adamspice/projects/spiceydev/styles/apps/shop/shared/header.scss", "SCSS", 0, 0, 21, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/adamspice/projects/spiceydev/styles/apps/shop/shared/nav.scss", "SCSS", 0, 0, 14, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/adamspice/projects/spiceydev/styles/base/colors.scss", "SCSS", 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/adamspice/projects/spiceydev/styles/base/configuration.scss", "SCSS", 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/adamspice/projects/spiceydev/styles/base/fonts.scss", "SCSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/adamspice/projects/spiceydev/styles/base/mixins.scss", "SCSS", 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/adamspice/projects/spiceydev/styles/libs/orders/cart.scss", "SCSS", 0, 0, 54, 0, 0, 0, 0, 0, 0, 9, 63
"/Users/adamspice/projects/spiceydev/styles/libs/orders/checkout.scss", "SCSS", 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/adamspice/projects/spiceydev/styles/libs/orders/order-summary.scss", "SCSS", 0, 0, 32, 0, 0, 0, 0, 0, 0, 6, 38
"/Users/adamspice/projects/spiceydev/styles/libs/orders/orders.scss", "SCSS", 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/adamspice/projects/spiceydev/styles/libs/products/categories-banner.scss", "SCSS", 0, 0, 27, 0, 0, 0, 0, 0, 0, 4, 31
"/Users/adamspice/projects/spiceydev/styles/libs/products/featured-products.scss", "SCSS", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/adamspice/projects/spiceydev/styles/libs/products/product-item.scss", "SCSS", 0, 0, 40, 0, 0, 0, 0, 0, 0, 6, 46
"/Users/adamspice/projects/spiceydev/styles/libs/products/product-page.scss", "SCSS", 0, 0, 43, 0, 0, 0, 0, 0, 0, 10, 53
"/Users/adamspice/projects/spiceydev/styles/libs/products/products-search.scss", "SCSS", 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"/Users/adamspice/projects/spiceydev/styles/libs/products/products.scss", "SCSS", 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/adamspice/projects/spiceydev/styles/libs/ui/banner.scss", "SCSS", 0, 0, 39, 0, 0, 0, 0, 0, 0, 8, 47
"/Users/adamspice/projects/spiceydev/styles/libs/ui/gallery.scss", "SCSS", 0, 0, 26, 0, 0, 0, 0, 0, 0, 2, 28
"/Users/adamspice/projects/spiceydev/styles/libs/ui/ui.scss", "SCSS", 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/adamspice/projects/spiceydev/styles/libs/users/login-register.scss", "SCSS", 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/adamspice/projects/spiceydev/styles/libs/users/users.scss", "SCSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/adamspice/projects/spiceydev/styles/ngshop.scss", "SCSS", 0, 0, 25, 0, 0, 0, 0, 0, 5, 7, 37
"/Users/adamspice/projects/spiceydev/tools/tsconfig.tools.json", "JSON", 0, 11, 0, 0, 0, 0, 0, 0, 2, 0, 13
"/Users/adamspice/projects/spiceydev/tsconfig.base.json", "JSON", 0, 19, 0, 0, 0, 0, 0, 0, 9, 0, 28
"Total", "-", 2863, 39218, 535, 958, 187, 71, 170, 2, 614, 748, 45366
